start	professor	discipline	auditorium	group
2021-02-26T15:00:00	13	6	14	17
2021-02-26T15:00:00	6	2	8	4
2021-02-26T15:00:00	10	9	17	24
2021-02-26T15:00:00	7	1	6	19
2021-02-26T15:00:00	34	8	5	13
2021-03-01T09:00:00	55	2	15	9
2021-03-01T09:00:00	41	9	11	4
2021-03-01T09:00:00	14	12	17	10
2021-03-01T09:00:00	39	12	10	3
2021-03-01T09:00:00	18	1	9	1
2021-03-01T09:00:00	47	6	5	5
2021-03-01T09:00:00	8	11	7	25
2021-03-01T09:00:00	32	10	16	24
2021-03-01T09:00:00	19	5	6	15
2021-03-01T09:00:00	30	5	13	12
2021-03-01T09:00:00	37	1	14	2
2021-03-01T09:00:00	60	1	18	7
2021-03-01T09:00:00	22	5	2	19
2021-03-01T09:00:00	48	11	3	21
2021-03-01T09:00:00	34	2	20	8
2021-03-01T09:00:00	11	10	8	6
2021-03-01T09:00:00	33	11	19	17
2021-03-01T09:00:00	45	7	1	13
2021-03-01T09:00:00	46	7	12	16
2021-03-01T09:00:00	38	6	4	14
2021-03-01T11:00:00	26	10	2	20
2021-03-01T11:00:00	16	9	18	2
2021-03-01T11:00:00	50	12	8	13
2021-03-01T11:00:00	9	11	1	1
2021-03-01T11:00:00	1	9	20	16
2021-03-01T11:00:00	28	6	10	3
2021-03-01T11:00:00	45	7	7	9
2021-03-01T11:00:00	10	12	5	10
2021-03-01T11:00:00	32	8	12	11
2021-03-01T11:00:00	24	5	13	24
2021-03-01T11:00:00	35	1	16	21
2021-03-01T11:00:00	44	5	9	12
2021-03-01T11:00:00	42	7	4	5
2021-03-01T11:00:00	12	10	14	4
2021-03-01T11:00:00	25	2	15	18
2021-03-01T11:00:00	51	1	17	6
2021-03-01T11:00:00	2	12	3	8
2021-03-01T11:00:00	49	6	19	25
2021-03-01T11:00:00	37	1	6	23
2021-03-01T11:00:00	57	12	11	17
2021-03-01T13:00:00	59	2	2	22
2021-03-01T13:00:00	26	9	17	20
2021-03-01T13:00:00	58	9	9	10
2021-03-01T13:00:00	56	7	1	6
2021-03-01T13:00:00	41	9	13	14
2021-03-01T13:00:00	45	8	7	5
2021-03-01T13:00:00	29	10	8	1
2021-03-01T13:00:00	9	11	4	15
2021-03-01T13:00:00	37	1	6	24
2021-03-01T13:00:00	34	8	16	4
2021-03-01T13:00:00	19	5	3	11
2021-03-01T13:00:00	4	4	20	17
2021-03-01T13:00:00	43	8	15	13
2021-03-01T13:00:00	52	11	10	23
2021-03-01T13:00:00	28	6	18	25
2021-03-01T13:00:00	50	6	19	18
2021-03-01T13:00:00	48	11	11	12
2021-03-01T13:00:00	51	1	12	8
2021-03-01T13:00:00	38	6	5	19
2021-03-01T13:00:00	18	1	14	3
2021-03-01T15:00:00	38	6	17	24
2021-03-01T15:00:00	7	6	16	15
2021-03-01T15:00:00	47	6	18	5
2021-03-01T15:00:00	32	8	19	22
2021-03-01T15:00:00	52	11	9	1
2021-03-01T15:00:00	26	9	4	4
2021-03-01T15:00:00	20	2	13	21
2021-03-01T15:00:00	35	1	6	19
2021-03-01T15:00:00	23	1	12	8
2021-03-01T15:00:00	11	10	5	11
2021-03-01T15:00:00	3	2	3	14
2021-03-01T15:00:00	1	9	20	3
2021-03-01T15:00:00	37	6	11	9
2021-03-01T15:00:00	36	6	2	12
2021-03-01T15:00:00	45	8	14	17
2021-03-01T15:00:00	39	8	7	25
2021-03-01T15:00:00	42	7	10	13
2021-03-01T15:00:00	46	10	1	23
2021-03-01T15:00:00	59	2	8	18
2021-03-01T15:00:00	53	8	15	2
2021-03-02T09:00:00	51	1	1	24
2021-03-02T09:00:00	58	9	5	6
2021-03-02T09:00:00	4	4	16	17
2021-03-02T09:00:00	28	6	18	19
2021-03-02T09:00:00	52	12	4	2
2021-03-02T09:00:00	40	10	20	4
2021-03-02T09:00:00	29	11	7	20
2021-03-02T09:00:00	6	2	2	9
2021-03-02T09:00:00	53	8	9	12
2021-03-02T09:00:00	1	9	6	3
2021-03-02T09:00:00	19	5	10	14
2021-03-02T09:00:00	44	5	12	13
2021-03-02T09:00:00	21	11	11	11
2021-03-02T09:00:00	17	6	13	7
2021-03-02T09:00:00	57	10	17	5
2021-03-02T09:00:00	47	6	14	1
2021-03-02T09:00:00	12	6	3	18
2021-03-02T09:00:00	33	8	15	25
2021-03-02T09:00:00	5	3	8	8
2021-03-02T09:00:00	20	2	19	21
2021-03-02T11:00:00	6	2	19	1
2021-03-02T11:00:00	25	3	10	11
2021-03-02T11:00:00	17	6	3	23
2021-03-02T11:00:00	43	8	6	6
2021-03-02T11:00:00	16	3	18	22
2021-03-02T11:00:00	31	12	17	7
2021-03-02T11:00:00	7	6	14	9
2021-03-02T11:00:00	12	7	8	14
2021-03-02T11:00:00	10	6	1	16
2021-03-02T11:00:00	3	2	7	10
2021-03-02T11:00:00	47	9	20	21
2021-03-02T11:00:00	24	8	16	8
2021-03-02T11:00:00	50	6	11	18
2021-03-02T11:00:00	42	7	4	17
2021-03-02T11:00:00	27	7	12	15
2021-03-02T11:00:00	14	12	2	24
2021-03-02T11:00:00	22	5	13	2
2021-03-02T11:00:00	1	9	5	5
2021-03-02T11:00:00	36	6	9	25
2021-03-02T11:00:00	41	9	15	3
2021-03-02T13:00:00	59	2	14	18
2021-03-02T13:00:00	50	12	16	16
2021-03-02T13:00:00	6	2	17	10
2021-03-02T13:00:00	23	1	1	15
2021-03-02T13:00:00	58	2	20	22
2021-03-02T13:00:00	38	6	6	4
2021-03-02T13:00:00	20	8	3	5
2021-03-02T13:00:00	17	6	15	24
2021-03-02T13:00:00	25	8	4	23
2021-03-02T13:00:00	45	8	7	7
2021-03-02T13:00:00	57	10	10	1
2021-03-02T13:00:00	40	10	12	12
2021-03-02T13:00:00	48	11	9	17
2021-03-02T13:00:00	15	8	2	13
2021-03-02T13:00:00	24	5	19	3
2021-03-02T13:00:00	8	11	8	9
2021-03-02T13:00:00	34	8	11	11
2021-03-02T13:00:00	56	7	13	21
2021-03-02T13:00:00	2	12	5	6
2021-03-02T13:00:00	26	9	18	25
2021-03-02T15:00:00	37	6	1	5
2021-03-02T15:00:00	13	11	3	17
2021-03-02T15:00:00	3	2	2	10
2021-03-02T15:00:00	51	4	6	24
2021-03-02T15:00:00	7	6	19	6
2021-03-02T15:00:00	1	9	9	7
2021-03-02T15:00:00	12	7	4	14
2021-03-02T15:00:00	16	3	12	1
2021-03-02T15:00:00	38	6	10	2
2021-03-02T15:00:00	32	8	5	20
2021-03-02T15:00:00	11	9	7	4
2021-03-02T15:00:00	28	6	17	21
2021-03-02T15:00:00	8	11	8	16
2021-03-02T15:00:00	48	11	18	25
2021-03-02T15:00:00	59	4	15	22
2021-03-02T15:00:00	58	9	11	23
2021-03-02T15:00:00	60	9	13	13
2021-03-02T15:00:00	46	10	14	19
2021-03-02T15:00:00	45	7	16	12
2021-03-02T15:00:00	56	7	20	11
2021-03-03T09:00:00	21	11	13	9
2021-03-03T09:00:00	1	9	10	21
2021-03-03T09:00:00	52	12	6	20
2021-03-03T09:00:00	10	6	7	10
2021-03-03T09:00:00	54	5	18	18
2021-03-03T09:00:00	33	7	12	22
2021-03-03T09:00:00	35	2	1	4
2021-03-03T09:00:00	32	6	20	24
2021-03-03T09:00:00	43	11	3	8
2021-03-03T09:00:00	2	12	9	25
2021-03-03T09:00:00	31	12	16	16
2021-03-03T09:00:00	26	9	4	2
2021-03-03T09:00:00	60	1	5	7
2021-03-03T09:00:00	24	5	8	11
2021-03-03T09:00:00	45	8	14	19
2021-03-03T09:00:00	25	2	19	12
2021-03-03T09:00:00	11	10	2	17
2021-03-03T09:00:00	48	11	17	6
2021-03-03T09:00:00	20	2	11	15
2021-03-03T09:00:00	12	7	15	13
2021-03-03T11:00:00	25	2	15	3
2021-03-03T11:00:00	13	2	10	11
2021-03-03T11:00:00	59	4	18	16
2021-03-03T11:00:00	40	10	8	23
2021-03-03T11:00:00	33	7	19	13
2021-03-03T11:00:00	12	6	1	18
2021-03-03T11:00:00	19	5	2	17
2021-03-03T11:00:00	5	3	9	25
2021-03-03T11:00:00	10	6	4	1
2021-03-03T11:00:00	26	10	6	9
2021-03-03T11:00:00	28	6	3	8
2021-03-03T11:00:00	17	6	20	22
2021-03-03T11:00:00	24	8	7	12
2021-03-03T11:00:00	49	8	5	21
2021-03-03T11:00:00	55	9	13	5
2021-03-03T11:00:00	9	11	11	2
2021-03-03T11:00:00	43	11	16	20
2021-03-03T11:00:00	41	9	12	4
2021-03-03T11:00:00	7	9	17	7
2021-03-03T11:00:00	42	7	14	24
2021-03-03T13:00:00	56	7	1	4
2021-03-03T13:00:00	4	4	5	9
2021-03-03T13:00:00	50	9	7	19
2021-03-03T13:00:00	55	9	16	6
2021-03-03T13:00:00	36	6	18	3
2021-03-03T13:00:00	9	11	2	8
2021-03-03T13:00:00	58	2	19	14
2021-03-03T13:00:00	45	7	17	12
2021-03-03T13:00:00	39	6	4	13
2021-03-03T13:00:00	8	11	14	16
2021-03-03T13:00:00	33	8	11	20
2021-03-03T13:00:00	26	9	15	25
2021-03-03T13:00:00	7	9	20	5
2021-03-03T13:00:00	46	10	8	7
2021-03-03T13:00:00	37	6	10	1
2021-03-03T13:00:00	51	1	9	11
2021-03-03T13:00:00	12	10	6	15
2021-03-03T13:00:00	13	6	12	2
2021-03-03T13:00:00	5	5	13	18
2021-03-03T13:00:00	14	12	3	17
2021-03-03T15:00:00	10	12	20	3
2021-03-03T15:00:00	58	9	7	16
2021-03-03T15:00:00	18	1	3	4
2021-03-03T15:00:00	60	1	13	25
2021-03-03T15:00:00	23	1	1	12
2021-03-03T15:00:00	38	6	10	13
2021-03-03T15:00:00	37	4	16	21
2021-03-03T15:00:00	50	9	15	17
2021-03-03T15:00:00	57	10	17	23
2021-03-03T15:00:00	54	5	14	24
2021-03-03T15:00:00	7	9	8	11
2021-03-03T15:00:00	59	2	5	10
2021-03-03T15:00:00	53	8	2	14
2021-03-03T15:00:00	5	3	4	19
2021-03-03T15:00:00	19	5	19	9
2021-03-03T15:00:00	20	8	9	8
2021-03-03T15:00:00	4	4	18	6
2021-03-03T15:00:00	17	6	12	15
2021-03-03T15:00:00	2	12	6	18
2021-03-03T15:00:00	8	11	11	5
2021-03-04T09:00:00	23	1	10	8
2021-03-04T09:00:00	44	12	6	2
2021-03-04T09:00:00	26	10	2	18
2021-03-04T09:00:00	19	5	4	14
2021-03-04T09:00:00	50	12	7	11
2021-03-04T09:00:00	42	7	16	24
2021-03-04T09:00:00	24	8	1	12
2021-03-04T09:00:00	1	9	19	16
2021-03-04T09:00:00	14	12	8	17
2021-03-04T09:00:00	43	8	9	10
2021-03-04T09:00:00	4	4	14	23
2021-03-04T09:00:00	12	7	18	22
2021-03-04T09:00:00	49	6	3	21
2021-03-04T09:00:00	5	3	15	20
2021-03-04T09:00:00	33	8	13	1
2021-03-04T09:00:00	54	10	11	15
2021-03-04T09:00:00	25	2	20	19
2021-03-04T09:00:00	60	8	17	9
2021-03-04T09:00:00	18	1	12	5
2021-03-04T09:00:00	45	8	5	4
2021-03-04T11:00:00	3	2	9	25
2021-03-04T11:00:00	6	2	15	4
2021-03-04T11:00:00	49	6	11	22
2021-03-04T11:00:00	29	10	17	17
2021-03-04T11:00:00	18	1	2	3
2021-03-04T11:00:00	27	7	19	24
2021-03-04T11:00:00	20	8	18	13
2021-03-04T11:00:00	37	1	7	2
2021-03-04T11:00:00	14	12	20	10
2021-03-04T11:00:00	38	6	12	12
2021-03-04T11:00:00	11	9	14	20
2021-03-04T11:00:00	8	11	10	23
2021-03-04T11:00:00	22	5	3	15
2021-03-04T11:00:00	57	12	8	1
2021-03-04T11:00:00	2	12	4	18
2021-03-04T11:00:00	5	3	13	19
2021-03-04T11:00:00	13	2	6	5
2021-03-04T11:00:00	24	5	16	8
2021-03-04T11:00:00	4	4	1	11
2021-03-04T11:00:00	16	3	5	21
2021-03-04T13:00:00	29	10	11	21
2021-03-04T13:00:00	53	8	12	7
2021-03-04T13:00:00	7	1	9	3
2021-03-04T13:00:00	35	1	10	15
2021-03-04T13:00:00	20	2	1	13
2021-03-04T13:00:00	21	2	6	11
2021-03-04T13:00:00	18	1	15	10
2021-03-04T13:00:00	51	4	7	4
2021-03-04T13:00:00	26	10	8	2
2021-03-04T13:00:00	10	9	4	8
2021-03-04T13:00:00	58	11	5	20
2021-03-04T13:00:00	6	2	13	5
2021-03-04T13:00:00	23	1	16	6
2021-03-04T13:00:00	59	2	14	23
2021-03-04T13:00:00	12	7	19	24
2021-03-04T13:00:00	40	10	3	17
2021-03-04T13:00:00	24	5	17	14
2021-03-04T13:00:00	9	11	2	19
2021-03-04T13:00:00	8	11	20	12
2021-03-04T13:00:00	49	1	18	16
2021-03-04T15:00:00	47	6	14	17
2021-03-04T15:00:00	3	2	16	8
2021-03-04T15:00:00	29	11	7	20
2021-03-04T15:00:00	36	6	20	11
2021-03-04T15:00:00	44	5	6	22
2021-03-04T15:00:00	16	3	2	2
2021-03-04T15:00:00	25	8	1	10
2021-03-04T15:00:00	45	7	13	13
2021-03-04T15:00:00	33	11	9	7
2021-03-04T15:00:00	49	6	19	16
2021-03-04T15:00:00	56	3	15	9
2021-03-04T15:00:00	40	10	12	5
2021-03-04T15:00:00	7	1	8	6
2021-03-04T15:00:00	41	9	18	24
2021-03-04T15:00:00	22	5	10	18
2021-03-04T15:00:00	10	9	5	23
2021-03-04T15:00:00	57	12	4	12
2021-03-04T15:00:00	24	8	11	3
2021-03-04T15:00:00	43	8	3	4
2021-03-04T15:00:00	2	12	17	15
2021-03-05T09:00:00	23	1	3	18
2021-03-05T09:00:00	45	8	15	3
2021-03-05T09:00:00	20	8	6	1
2021-03-05T09:00:00	37	4	9	11
2021-03-05T09:00:00	47	9	16	6
2021-03-05T09:00:00	17	6	7	13
2021-03-05T09:00:00	40	10	11	17
2021-03-05T09:00:00	9	11	4	15
2021-03-05T09:00:00	34	8	20	22
2021-03-05T09:00:00	12	6	12	12
2021-03-05T09:00:00	33	11	19	10
2021-03-05T09:00:00	46	7	2	8
2021-03-05T09:00:00	52	11	10	21
2021-03-05T09:00:00	28	6	17	19
2021-03-05T09:00:00	1	9	8	20
2021-03-05T09:00:00	11	10	5	5
2021-03-05T09:00:00	2	12	14	4
2021-03-05T09:00:00	44	9	13	24
2021-03-05T09:00:00	24	5	1	23
2021-03-05T09:00:00	10	6	18	25
2021-03-05T11:00:00	54	12	18	11
2021-03-05T11:00:00	38	6	16	15
2021-03-05T11:00:00	29	10	14	4
2021-03-05T11:00:00	22	5	6	14
2021-03-05T11:00:00	7	1	2	20
2021-03-05T11:00:00	41	9	10	18
2021-03-05T11:00:00	8	11	20	5
2021-03-05T11:00:00	11	10	17	9
2021-03-05T11:00:00	52	12	1	3
2021-03-05T11:00:00	1	9	19	22
2021-03-05T11:00:00	15	8	7	25
2021-03-05T11:00:00	53	8	4	10
2021-03-05T11:00:00	13	6	9	16
2021-03-05T11:00:00	59	2	3	23
2021-03-05T11:00:00	56	3	11	21
2021-03-05T11:00:00	12	7	8	13
2021-03-05T11:00:00	26	9	15	19
2021-03-05T11:00:00	10	9	5	24
2021-03-05T11:00:00	24	11	13	8
2021-03-05T11:00:00	34	2	12	1
2021-03-05T13:00:00	59	4	20	18
2021-03-05T13:00:00	53	8	14	5
2021-03-05T13:00:00	24	11	19	20
2021-03-05T13:00:00	40	10	8	10
2021-03-05T13:00:00	16	9	13	6
2021-03-05T13:00:00	28	6	11	24
2021-03-05T13:00:00	3	2	7	23
2021-03-05T13:00:00	34	2	3	12
2021-03-05T13:00:00	51	1	2	8
2021-03-05T13:00:00	27	7	17	9
2021-03-05T13:00:00	5	5	12	13
2021-03-05T13:00:00	41	9	5	15
2021-03-05T13:00:00	49	6	10	3
2021-03-05T13:00:00	4	4	9	16
2021-03-05T13:00:00	35	1	16	1
2021-03-05T13:00:00	29	10	6	17
2021-03-05T13:00:00	10	6	4	4
2021-03-05T13:00:00	1	9	15	7
2021-03-05T13:00:00	22	5	1	11
2021-03-05T13:00:00	30	10	18	2
2021-03-05T15:00:00	21	2	14	8
2021-03-05T15:00:00	54	5	1	1
2021-03-05T15:00:00	31	12	16	17
2021-03-05T15:00:00	50	9	7	21
2021-03-05T15:00:00	8	11	15	23
2021-03-05T15:00:00	16	3	19	12
2021-03-05T15:00:00	35	1	17	9
2021-03-05T15:00:00	55	2	12	5
2021-03-05T15:00:00	22	5	13	11
2021-03-05T15:00:00	27	6	10	14
2021-03-05T15:00:00	12	7	5	22
2021-03-05T15:00:00	36	11	18	13
2021-03-05T15:00:00	17	6	2	7
2021-03-05T15:00:00	9	11	9	24
2021-03-05T15:00:00	45	7	11	20
2021-03-05T15:00:00	13	6	8	10
2021-03-05T15:00:00	37	1	6	2
2021-03-05T15:00:00	29	11	3	4
2021-03-05T15:00:00	5	3	4	6
2021-03-05T15:00:00	33	11	20	16
2021-03-08T09:00:00	18	1	11	20
2021-03-08T09:00:00	57	12	13	19
2021-03-08T09:00:00	4	4	3	18
2021-03-08T09:00:00	12	7	9	21
2021-03-08T09:00:00	6	2	10	5
2021-03-08T09:00:00	19	5	14	15
2021-03-08T09:00:00	26	9	6	12
2021-03-08T09:00:00	31	5	8	1
2021-03-08T09:00:00	5	3	1	4
2021-03-08T09:00:00	50	12	2	6
2021-03-08T09:00:00	17	6	19	2
2021-03-08T09:00:00	40	10	18	22
2021-03-08T09:00:00	29	10	20	24
2021-03-08T09:00:00	21	11	4	7
2021-03-08T09:00:00	25	3	15	25
2021-03-08T09:00:00	14	12	17	13
2021-03-08T09:00:00	33	7	7	17
2021-03-08T09:00:00	8	11	16	14
2021-03-08T09:00:00	22	5	12	10
2021-03-08T09:00:00	53	8	5	3
2021-03-08T11:00:00	12	10	9	1
2021-03-08T11:00:00	35	1	1	22
2021-03-08T11:00:00	14	12	5	8
2021-03-08T11:00:00	57	12	16	14
2021-03-08T11:00:00	26	9	19	15
2021-03-08T11:00:00	7	1	13	3
2021-03-08T11:00:00	19	5	8	7
2021-03-08T11:00:00	20	8	3	25
2021-03-08T11:00:00	38	6	17	17
2021-03-08T11:00:00	4	4	4	23
2021-03-08T11:00:00	18	1	6	9
2021-03-08T11:00:00	54	12	14	18
2021-03-08T11:00:00	3	2	7	2
2021-03-08T11:00:00	53	8	20	4
2021-03-08T11:00:00	2	12	12	16
2021-03-08T11:00:00	30	10	18	5
2021-03-08T11:00:00	50	9	11	19
2021-03-08T11:00:00	51	1	15	11
2021-03-08T11:00:00	39	8	10	12
2021-03-08T11:00:00	9	11	2	10
2021-03-08T13:00:00	49	8	11	24
2021-03-08T13:00:00	39	8	20	2
2021-03-08T13:00:00	12	6	3	21
2021-03-08T13:00:00	24	8	15	10
2021-03-08T13:00:00	23	1	5	5
2021-03-08T13:00:00	28	6	8	6
2021-03-08T13:00:00	10	6	14	16
2021-03-08T13:00:00	13	11	18	3
2021-03-08T13:00:00	41	9	17	11
2021-03-08T13:00:00	11	9	12	17
2021-03-08T13:00:00	25	2	10	13
2021-03-08T13:00:00	54	12	6	12
2021-03-08T13:00:00	8	11	7	1
2021-03-08T13:00:00	20	8	4	7
2021-03-08T13:00:00	17	6	9	15
2021-03-08T13:00:00	15	8	19	8
2021-03-08T13:00:00	38	6	2	22
2021-03-08T13:00:00	42	7	16	14
2021-03-08T13:00:00	32	8	13	4
2021-03-08T13:00:00	22	5	1	20
2021-03-08T15:00:00	10	9	10	14
2021-03-08T15:00:00	14	12	8	1
2021-03-08T15:00:00	46	7	16	19
2021-03-08T15:00:00	21	11	13	8
2021-03-08T15:00:00	18	1	4	6
2021-03-08T15:00:00	24	5	11	7
2021-03-08T15:00:00	52	11	17	4
2021-03-08T15:00:00	53	8	18	13
2021-03-08T15:00:00	51	1	15	11
2021-03-08T15:00:00	4	4	5	15
2021-03-08T15:00:00	49	8	2	22
2021-03-08T15:00:00	33	7	1	25
2021-03-08T15:00:00	13	2	6	24
2021-03-08T15:00:00	35	1	9	17
2021-03-08T15:00:00	36	6	3	12
2021-03-08T15:00:00	6	2	12	10
2021-03-08T15:00:00	25	3	14	18
2021-03-08T15:00:00	57	10	7	3
2021-03-08T15:00:00	15	8	19	20
2021-03-08T15:00:00	50	6	20	21
2021-03-09T09:00:00	22	5	15	23
2021-03-09T09:00:00	29	11	5	19
2021-03-09T09:00:00	52	11	2	9
2021-03-09T09:00:00	2	12	3	6
2021-03-09T09:00:00	41	9	17	16
2021-03-09T09:00:00	8	11	11	3
2021-03-09T09:00:00	17	6	20	17
2021-03-09T09:00:00	6	2	19	14
2021-03-09T09:00:00	19	5	10	20
2021-03-09T09:00:00	18	1	13	7
2021-03-09T09:00:00	59	7	7	2
2021-03-09T09:00:00	49	8	14	15
2021-03-09T09:00:00	24	8	4	11
2021-03-09T09:00:00	50	12	12	18
2021-03-09T09:00:00	33	8	6	5
2021-03-09T09:00:00	44	5	18	10
2021-03-09T09:00:00	9	11	16	4
2021-03-09T09:00:00	53	8	1	8
2021-03-09T09:00:00	15	8	8	1
2021-03-09T09:00:00	30	10	9	24
2021-03-09T11:00:00	25	8	15	5
2021-03-09T11:00:00	49	8	9	6
2021-03-09T11:00:00	42	7	3	1
2021-03-09T11:00:00	27	6	10	8
2021-03-09T11:00:00	31	7	13	7
2021-03-09T11:00:00	6	2	7	21
2021-03-09T11:00:00	8	11	14	16
2021-03-09T11:00:00	16	3	8	4
2021-03-09T11:00:00	48	11	5	23
2021-03-09T11:00:00	2	12	17	19
2021-03-09T11:00:00	1	9	12	13
2021-03-09T11:00:00	47	9	2	24
2021-03-09T11:00:00	59	4	6	3
2021-03-09T11:00:00	10	9	11	11
2021-03-09T11:00:00	51	4	19	2
2021-03-09T11:00:00	60	1	4	17
2021-03-09T11:00:00	32	6	16	12
2021-03-09T11:00:00	18	1	20	25
2021-03-09T11:00:00	33	11	1	10
2021-03-09T11:00:00	45	8	18	9
2021-03-09T13:00:00	24	11	17	7
2021-03-09T13:00:00	14	12	6	8
2021-03-09T13:00:00	60	1	20	17
2021-03-09T13:00:00	34	8	7	3
2021-03-09T13:00:00	38	6	1	19
2021-03-09T13:00:00	16	9	5	25
2021-03-09T13:00:00	45	8	18	1
2021-03-09T13:00:00	36	6	11	21
2021-03-09T13:00:00	37	4	12	6
2021-03-09T13:00:00	3	2	4	14
2021-03-09T13:00:00	28	6	14	23
2021-03-09T13:00:00	53	8	3	15
2021-03-09T13:00:00	29	11	8	2
2021-03-09T13:00:00	8	11	13	5
2021-03-09T13:00:00	54	10	16	18
2021-03-09T13:00:00	4	4	9	9
2021-03-09T13:00:00	39	8	2	24
2021-03-09T13:00:00	55	2	15	13
2021-03-09T13:00:00	1	9	10	12
2021-03-09T13:00:00	51	4	19	22
2021-03-09T15:00:00	4	4	18	8
2021-03-09T15:00:00	6	2	12	1
2021-03-09T15:00:00	3	2	4	19
2021-03-09T15:00:00	32	6	6	25
2021-03-09T15:00:00	53	8	10	20
2021-03-09T15:00:00	21	2	8	12
2021-03-09T15:00:00	34	2	19	15
2021-03-09T15:00:00	18	1	2	14
2021-03-09T15:00:00	46	7	1	22
2021-03-09T15:00:00	57	12	9	10
2021-03-09T15:00:00	25	3	7	5
2021-03-09T15:00:00	38	6	3	11
2021-03-09T15:00:00	2	12	11	23
2021-03-09T15:00:00	33	7	17	21
2021-03-09T15:00:00	39	8	16	7
2021-03-09T15:00:00	59	4	14	9
2021-03-09T15:00:00	60	8	13	3
2021-03-09T15:00:00	47	9	15	2
2021-03-09T15:00:00	30	5	5	18
2021-03-09T15:00:00	7	1	20	4
2021-03-10T09:00:00	12	10	1	5
2021-03-10T09:00:00	8	11	16	2
2021-03-10T09:00:00	49	8	18	1
2021-03-10T09:00:00	25	8	7	23
2021-03-10T09:00:00	19	5	11	8
2021-03-10T09:00:00	58	11	4	21
2021-03-10T09:00:00	52	11	6	6
2021-03-10T09:00:00	56	7	17	14
2021-03-10T09:00:00	27	6	3	25
2021-03-10T09:00:00	20	8	13	3
2021-03-10T09:00:00	24	11	12	12
2021-03-10T09:00:00	40	10	15	9
2021-03-10T09:00:00	3	2	2	10
2021-03-10T09:00:00	37	6	5	4
2021-03-10T09:00:00	1	9	20	20
2021-03-10T09:00:00	45	8	10	24
2021-03-10T09:00:00	43	11	9	13
2021-03-10T09:00:00	39	6	19	19
2021-03-10T09:00:00	4	4	8	17
2021-03-10T09:00:00	7	6	14	18
2021-03-10T11:00:00	14	12	14	1
2021-03-10T11:00:00	48	11	20	18
2021-03-10T11:00:00	50	12	19	12
2021-03-10T11:00:00	24	8	11	11
2021-03-10T11:00:00	17	6	2	5
2021-03-10T11:00:00	33	11	9	9
2021-03-10T11:00:00	37	1	5	24
2021-03-10T11:00:00	57	12	18	16
2021-03-10T11:00:00	46	7	4	2
2021-03-10T11:00:00	38	6	12	7
2021-03-10T11:00:00	2	12	15	8
2021-03-10T11:00:00	45	7	8	22
2021-03-10T11:00:00	1	9	7	23
2021-03-10T11:00:00	49	1	3	13
2021-03-10T11:00:00	36	12	17	21
2021-03-10T11:00:00	8	11	1	15
2021-03-10T11:00:00	21	11	6	14
2021-03-10T11:00:00	42	7	13	3
2021-03-10T11:00:00	29	10	10	6
2021-03-10T11:00:00	39	6	16	17
2021-03-10T13:00:00	16	3	10	23
2021-03-10T13:00:00	10	9	14	9
2021-03-10T13:00:00	12	6	11	2
2021-03-10T13:00:00	29	10	9	16
2021-03-10T13:00:00	44	9	3	21
2021-03-10T13:00:00	30	10	17	10
2021-03-10T13:00:00	34	2	15	13
2021-03-10T13:00:00	43	11	18	8
2021-03-10T13:00:00	39	8	4	15
2021-03-10T13:00:00	15	8	16	5
2021-03-10T13:00:00	3	2	20	6
2021-03-10T13:00:00	23	1	8	4
2021-03-10T13:00:00	32	8	12	20
2021-03-10T13:00:00	53	8	13	12
2021-03-10T13:00:00	41	9	2	18
2021-03-10T13:00:00	19	5	7	11
2021-03-10T13:00:00	49	8	19	25
2021-03-10T13:00:00	24	11	5	14
2021-03-10T13:00:00	48	11	6	17
2021-03-10T13:00:00	2	12	1	7
2021-03-10T15:00:00	46	10	11	21
2021-03-10T15:00:00	35	2	12	23
2021-03-10T15:00:00	52	12	4	12
2021-03-10T15:00:00	20	2	2	25
2021-03-10T15:00:00	54	10	5	5
2021-03-10T15:00:00	4	4	7	8
2021-03-10T15:00:00	28	6	18	4
2021-03-10T15:00:00	47	8	15	7
2021-03-10T15:00:00	12	6	20	10
2021-03-10T15:00:00	18	1	9	20
2021-03-10T15:00:00	13	11	16	18
2021-03-10T15:00:00	56	3	13	17
2021-03-10T15:00:00	16	3	14	13
2021-03-10T15:00:00	6	2	3	14
2021-03-10T15:00:00	29	10	19	3
2021-03-10T15:00:00	38	6	8	15
2021-03-10T15:00:00	23	1	10	22
2021-03-10T15:00:00	11	10	1	19
2021-03-10T15:00:00	10	9	17	9
2021-03-10T15:00:00	36	11	6	24
2021-03-11T09:00:00	60	1	8	19
2021-03-11T09:00:00	13	11	10	4
2021-03-11T09:00:00	28	6	5	1
2021-03-11T09:00:00	5	3	2	15
2021-03-11T09:00:00	8	11	16	11
2021-03-11T09:00:00	41	9	18	23
2021-03-11T09:00:00	33	7	17	14
2021-03-11T09:00:00	12	10	11	17
2021-03-11T09:00:00	15	8	9	8
2021-03-11T09:00:00	35	2	3	16
2021-03-11T09:00:00	43	11	13	2
2021-03-11T09:00:00	11	10	15	20
2021-03-11T09:00:00	36	6	1	5
2021-03-11T09:00:00	42	7	7	22
2021-03-11T09:00:00	57	10	19	24
2021-03-11T09:00:00	3	2	14	9
2021-03-11T09:00:00	7	6	6	21
2021-03-11T09:00:00	31	12	20	3
2021-03-11T09:00:00	48	11	12	12
2021-03-11T09:00:00	21	2	4	25
